"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","study_citation"
"2612",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Lewis, A.G. (1967). Copepod crustaceans parasitic on teleost fishes of the Hawaiian islands. <em>Proceedings of the United States National Museum.</em> 121(3574):1-204, figs. 1-70. (22-vi-1967)."
"2613",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328."
"2614",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2615",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Kirtisinghe, P. (1964). A review of the parasitic copepods of fish recorded from Ceylon, with descriptions of additional forms. Bulletin of the Fisheries Research Station, Sri Lanka (Ceylon) 17(1):45-132, figs. 1-191. (vi-1964)"
"2616",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Pillai, N.K. (1967). Copepods parasitic on Indian marine fishes. A review. In: Proceedings of the Symposium on Crustacea. Symposium Series, Marine Biological Association of India (2)5:1556-1680, figs. 1-266."
"2617",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
"2618",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127018,"Katsuwonus pelamis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Katsuwonus | Katsuwonus pelamis",NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1."
"2619",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Causey, D.L. (1955). Parasitic Copepoda from Gulf of Mexico fish. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 9:1-19, figs. 1-16. (15-xii-1955)."
"2620",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"2621",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Hirunraks, W., U. Sittiphuprasert & S. Sontirat. (1977). A checklist of parasitic copepods from marine fishes of Thailand and the adjacent areas including their hosts. In: A checklist of cartilagenous fishes (subclass Selachii) found in Thai-waters and th"
"2622",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Capart, A. (1959). Copépodes parasites. <em>Résultats Scientifiques de l'Expédition Océanographique Belge dans les Eaux Côtieres Afrricaines de l'Atlantique Sud (1948-1949). Institut Royale des Sciences Naturelles de Belgique.</em> 3(5):59-126, figs. 1-37"
"2623",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Kirtisinghe, P. (1964). A review of the parasitic copepods of fish recorded from Ceylon, with descriptions of additional forms. Bulletin of the Fisheries Research Station, Sri Lanka (Ceylon) 17(1):45-132, figs. 1-191. (vi-1964)"
"2624",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Pillai, N.K. (1967). Copepods parasitic on Indian marine fishes. A review. In: Proceedings of the Symposium on Crustacea. Symposium Series, Marine Biological Association of India (2)5:1556-1680, figs. 1-266."
"2625",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
"2626",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219729,"Makaira mazara","Animalia | Chordata | Teleostei | Carangiformes | Istiophoridae | Makaira | Makaira mazara",NA,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
"2627",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127027,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,"Baudin Laurencin, F. (1971). Crustacés et Helminthes parasites de l'Albacore (Thunnus albacares) du golfe de Guinée-Note préliminaire. Docums scient. Centre Rech. Océanogr. Abidjan 2(1-2):11-30, figs. 1-4."
"2628",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127027,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2629",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127027,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328."
"2630",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127027,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
"2631",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127028,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,"Fernández, J. & C. Villalba. (1986). Contribución al conocimiento del género Caligus Muller 1785 (Copepoda: Siphonostomatoida) en Chile.  Contribution to the knowledge of the Genus Caligus Müller, 1785 Copepoda: Siphonostomatoida) in Chile. <em>Gayana, Zo"
"2632",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127028,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
"2633",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",159333,"Pogonias cromis","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sciaenidae | Pogonias | Pogonias cromis",NA,"Causey, D.L. (1955). Parasitic Copepoda from Gulf of Mexico fish. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 9:1-19, figs. 1-16. (15-xii-1955)."
"2634",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",159343,"Thunnus atlanticus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus atlanticus",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2635",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",159340,"Scomberomorus cavalla","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus cavalla",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"2636",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",159340,"Scomberomorus cavalla","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus cavalla",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2637",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",273819,"Scomberomorus regalis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus regalis",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2638",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219712,"Gymnosarda unicolor","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Gymnosarda | Gymnosarda unicolor",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2639",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",298199,"Sarda chilensis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Sarda | Sarda chilensis",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2640",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127025,"Scomberomorus tritor","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus tritor",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2641",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127025,"Scomberomorus tritor","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus tritor",NA,"Collette, B.B. & J.L. Russo. (1985). Interrelationships of the Spanish mackerels (Pisces: Scombridae: Scomberomorus) and their copepod parasites. Cladistics 1(2):141-158."
"2642",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219713,"Sarda orientalis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Sarda | Sarda orientalis",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2643",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219713,"Sarda orientalis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Sarda | Sarda orientalis",NA,"Lewis, A.G. (1968). Copepod crustaceans parasitic on fishes of Eniwetok Atoll. Proceedings of the United States National Museum 12(366):1-78, figs. 1-30. (7-vi-1968)"
"2644",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",403214,"Thunnus alalunga","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus alalunga",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2645",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",403214,"Thunnus alalunga","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus alalunga",NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1."
"2646",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",127029,"Thunnus thynnus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus thynnus",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2647",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219708,"Euthynnus affinis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Euthynnus | Euthynnus affinis",NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)"
"2648",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219708,"Euthynnus affinis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Euthynnus | Euthynnus affinis",NA,"Kirtisinghe, P. (1964). A review of the parasitic copepods of fish recorded from Ceylon, with descriptions of additional forms. Bulletin of the Fisheries Research Station, Sri Lanka (Ceylon) 17(1):45-132, figs. 1-191. (vi-1964)"
"2649",449125,"Caligus productus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus productus","adult","ectoparasitic",219708,"Euthynnus affinis","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Euthynnus | Euthynnus affinis",NA,"Pillai, N.K. (1967). Copepods parasitic on Indian marine fishes. A review. In: Proceedings of the Symposium on Crustacea. Symposium Series, Marine Biological Association of India (2)5:1556-1680, figs. 1-266."
