"","...1","name","tiplabel","species","AphiaID"
"4069",4069,4069,"Lycodapus_leptus","Lycodapus leptus",279390
"4070",4070,4070,"Lycodapus_mandibularis","Lycodapus mandibularis",279391
"4071",4071,4071,"Lycodapus_fierasfer","Lycodapus fierasfer",279389
"4072",4072,4072,"Lycodapus_antarcticus","Lycodapus antarcticus",234662
"4073",4073,4073,"Lycodapus_endemoscotus","Lycodapus endemoscotus",279388
"4074",4074,4074,"Lycodapus_pachysoma","Lycodapus pachysoma",234603
"4075",4075,4075,"Lycodes_beringi","Lycodes beringi",398582
"4076",4076,4076,"Lycodes_diapterus","Lycodes diapterus",254597
"4077",4077,4077,"Lycodes_cortezianus","Lycodes cortezianus",274097
"4078",4078,4078,"Lycodes_pacificus","Lycodes pacificus",274116
"4079",4079,4079,"Lycenchelys_paxillus","Lycenchelys paxillus",159257
"4080",4080,4080,"Lycenchelys_sarsii","Lycenchelys sarsii",127101
"4081",4081,4081,"Lycenchelys_muraena","Lycenchelys muraena",127099
"4082",4082,4082,"Lycenchelys_kolthoffi","Lycenchelys kolthoffi",127098
"4083",4083,4083,"Lycenchelys_verrillii","Lycenchelys verrillii",159258
"4084",4084,4084,"Iluocoetes_fimbriatus","Iluocoetes fimbriatus",281173
"4085",4085,4085,"Austrolycus_laticinctus","Austrolycus laticinctus",279844
"4086",4086,4086,"Lycodichthys_dearborni","Lycodichthys dearborni",234713
"4087",4087,4087,"Lycenchelys_antarctica","Lycenchelys antarctica",234625
"4088",4088,4088,"Lycenchelys_jordani","Lycenchelys jordani",274067
"4089",4089,4089,"Lycodichthys_antarcticus","Lycodichthys antarcticus",234759
"4090",4090,4090,"Melanostigma_pammelas","Melanostigma pammelas",274134
"4091",4091,4091,"Melanostigma_gelatinosum","Melanostigma gelatinosum",221433
"4092",4092,4092,"Pachycara_brachycephalum","Pachycara brachycephalum",234688
"4093",4093,4093,"Lycenchelys_aratrirostris","Lycenchelys aratrirostris",234669
"4094",4094,4094,"Lycenchelys_tristichodon","Lycenchelys tristichodon",234739
"4095",4095,4095,"Ophthalmolycus_amberensis","Ophthalmolycus amberensis",234617
"4096",4096,4096,"Seleniolycus_laevifasciatus","Seleniolycus laevifasciatus",234701
"4097",4097,4097,"Oidiphorus_mcallisteri","Oidiphorus mcallisteri",234771
"4098",4098,4098,"Pachycara_lepinium","Pachycara lepinium",274141
"4099",4099,4099,"Pachycara_gymninium","Pachycara gymninium",274140
"4100",4100,4100,"Pachycara_thermophilum","Pachycara thermophilum",274151
"4101",4101,4101,"Lycodes_hubbsi","Lycodes hubbsi",274102
"4102",4102,4102,"Lycodes_japonicus","Lycodes japonicus",274103
"4103",4103,4103,"Lycodes_toyamensis","Lycodes toyamensis",274126
"4104",4104,4104,"Lycodes_sadoensis","Lycodes sadoensis",274119
"4105",4105,4105,"Lycodes_albonotatus","Lycodes albonotatus",274093
"4106",4106,4106,"Lycenchelys_camchatica","Lycenchelys camchatica",254591
"4107",4107,4107,"Lycenchelys_crotalinus","Lycenchelys crotalinus",254592
"4108",4108,4108,"Eucryphycus_californicus","Eucryphycus californicus",280736
"4109",4109,4109,"Gymnelus_hemifasciatus","Gymnelus hemifasciatus",254583
"4110",4110,4110,"Gymnelus_viridis","Gymnelus viridis",127096
"4111",4111,4111,"Gymnelus_retrodorsalis","Gymnelus retrodorsalis",127095
"4112",4112,4112,"Lycozoarces_regani","Lycozoarces regani",281451
"4113",4113,4113,"Zoarces_viviparus","Zoarces viviparus",127123
"4114",4114,4114,"Zoarces_fedorovi","Zoarces fedorovi",398586
"4115",4115,4115,"Zoarces_elongatus","Zoarces elongatus",274153
"4116",4116,4116,"Zoarces_andriashevi","Zoarces andriashevi",274152
"4117",4117,4117,"Zoarces_gillii","Zoarces gillii",274154
"4118",4118,4118,"Zoarces_americanus","Zoarces americanus",159267
"4119",4119,4119,"Hadropareia_middendorffii","Hadropareia middendorffii",280970
"4120",4120,4120,"Magadanichthys_skopetsi","Magadanichthys skopetsi",281489
"4121",4121,4121,"Davidijordania_lacertina","Davidijordania lacertina",280493
"4122",4122,4122,"Davidijordania_poecilimon","Davidijordania poecilimon",280494
"4123",4123,4123,"Bilabria_ornata","Bilabria ornata",279912
"4124",4124,4124,"Gymnelopsis_ochotensis","Gymnelopsis ochotensis",280958
"4125",4125,4125,"Anarhichas_lupus","Anarhichas lupus",126758
"4126",4126,4126,"Anarhichas_minor","Anarhichas minor",126759
"4127",4127,4127,"Anarhichas_denticulatus","Anarhichas denticulatus",126757
"4128",4128,4128,"Anarhichas_orientalis","Anarhichas orientalis",254511
"4129",4129,4129,"Anarrhichthys_ocellatus","Anarrhichthys ocellatus",279605
"4130",4130,4130,"Zoarchias_uchidai","Zoarchias uchidai",283223
"4131",4131,4131,"Zoarchias_major","Zoarchias major",283220
"4132",4132,4132,"Neozoarces_pulcher","Neozoarces pulcher",279439
"4133",4133,4133,"Leptostichaeus_pumilus","Leptostichaeus pumilus",281330
"4134",4134,4134,"Azygopterus_corallinus","Azygopterus corallinus",279853
"4135",4135,4135,"Eulophias_koreanus","Eulophias koreanus",834996
"4136",4136,4136,"Lumpenus_fabricii","Lumpenus fabricii",NA
"4137",4137,4137,"Lumpenus_lampretaeformis","Lumpenus lampretaeformis",154675
"4138",4138,4138,"Lumpenus_sagitta","Lumpenus sagitta",254579
"4139",4139,4139,"Acantholumpenus_mackayi","Acantholumpenus mackayi",249703
"4140",4140,4140,"Anisarchus_macrops","Anisarchus macrops",273988
"4141",4141,4141,"Anisarchus_medius","Anisarchus medius",127070
"4142",4142,4142,"Lumpenella_longirostris","Lumpenella longirostris",254351
"4143",4143,4143,"Leptoclinus_maculatus","Leptoclinus maculatus",127072
"4144",4144,4144,"Xenolumpenus_longipterus","Xenolumpenus longipterus",712783
"4145",4145,4145,"Poroclinus_rothrocki","Poroclinus rothrocki",254385
"4146",4146,4146,"Cryptacanthodes_giganteus","Cryptacanthodes giganteus",276392
"4147",4147,4147,"Cryptacanthodes_maculatus","Cryptacanthodes maculatus",159675
"4148",4148,4148,"Cryptacanthodes_aleutensis","Cryptacanthodes aleutensis",276390
"4149",4149,4149,"Cryptacanthodes_bergi","Cryptacanthodes bergi",276391
"4150",4150,4150,"Zaprora_silenus","Zaprora silenus",254353
"4151",4151,4151,"Chirolophis_japonicus","Chirolophis japonicus",273989
"4152",4152,4152,"Chirolophis_wui","Chirolophis wui",273992
"4153",4153,4153,"Chirolophis_nugator","Chirolophis nugator",254577
"4154",4154,4154,"Chirolophis_decoratus","Chirolophis decoratus",254576
"4155",4155,4155,"Bryozoichthys_lysimus","Bryozoichthys lysimus",279418
"4156",4156,4156,"Ernogrammus_hexagrammus","Ernogrammus hexagrammus",280705
"4157",4157,4157,"Stichaeus_punctatus_punctatus","Stichaeus punctatus_punctatus",293745
"4158",4158,4158,"Stichaeus_ochriamkini","Stichaeus ochriamkini",276559
"4159",4159,4159,"Ulvaria_subbifurcata","Ulvaria subbifurcata",159821
"4160",4160,4160,"Stichaeopsis_epallax","Stichaeopsis epallax",282887
"4161",4161,4161,"Eumesogrammus_praecisus","Eumesogrammus praecisus",159817
"4162",4162,4162,"Stichaeus_nozawae","Stichaeus nozawae",276558
"4163",4163,4163,"Stichaeus_grigorjewi","Stichaeus grigorjewi",276557
"4164",4164,4164,"Stichaeus_fuscus","Stichaeus fuscus",276556
"4165",4165,4165,"Stichaeopsis_nevelskoi","Stichaeopsis nevelskoi",282889
"4166",4166,4166,"Xiphister_mucosus","Xiphister mucosus",283195
"4167",4167,4167,"Anoplarchus_insignis","Anoplarchus insignis",279632
"4168",4168,4168,"Anoplarchus_purpurescens","Anoplarchus purpurescens",279633
"4169",4169,4169,"Alectrias_alectrolophus","Alectrias alectrolophus",279547
"4170",4170,4170,"Alectrias_benjamini","Alectrias benjamini",279548
"4171",4171,4171,"Apodichthys_fucorum","Apodichthys fucorum",279665
"4172",4172,4172,"Pholis_crassispina","Pholis crassispina",273687
"4173",4173,4173,"Pholis_picta","Pholis picta",254560
"4174",4174,4174,"Pholis_fasciata","Pholis fasciata",159846
"4175",4175,4175,"Pholis_nebulosa","Pholis nebulosa",273691
"4176",4176,4176,"Pholis_fangi","Pholis fangi",273688
"4177",4177,4177,"Pholis_laeta","Pholis laeta",273689
"4178",4178,4178,"Pholis_clemensi","Pholis clemensi",273686
"4179",4179,4179,"Pholis_gunnellus","Pholis gunnellus",126996
"4180",4180,4180,"Pholis_ornata","Pholis ornata",273692
"4181",4181,4181,"Apodichthys_flavidus","Apodichthys flavidus",279664
"4182",4182,4182,"Rhodymenichthys_dolichogaster","Rhodymenichthys dolichogaster",282599
"4183",4183,4183,"Opisthocentrus_tenuis","Opisthocentrus tenuis",281917
"4184",4184,4184,"Opisthocentrus_ocellatus","Opisthocentrus ocellatus",281916
"4185",4185,4185,"Opisthocentrus_zonope","Opisthocentrus zonope",281918
"4186",4186,4186,"Askoldia_variegata","Askoldia variegata",279746
"4187",4187,4187,"Kasatkia_seigeli","Kasatkia seigeli",281215
"4188",4188,4188,"Kasatkia_memorabilis","Kasatkia memorabilis",281214
"4189",4189,4189,"Ptilichthys_goodei","Ptilichthys goodei",282508
"4190",4190,4190,"Bryozoichthys_marjorius","Bryozoichthys marjorius",254575
"4191",4191,4191,"Dictyosoma_burgeri","Dictyosoma burgeri",280546
"4192",4192,4192,"Dictyosoma_tongyeongensis","Dictyosoma tongyeongensis",834992
"4193",4193,4193,"Cebidichthys_violaceus","Cebidichthys violaceus",280053
"4194",4194,4194,"Esselenichthys_carli","Esselenichthys carli",280718
"4195",4195,4195,"Ronquilus_jordani","Ronquilus jordani",282629
"4196",4196,4196,"Bathymaster_derjugini","Bathymaster derjugini",279416
"4197",4197,4197,"Bathymaster_leurolepis","Bathymaster leurolepis",254512
"4198",4198,4198,"Bathymaster_signatus","Bathymaster signatus",254513
"4199",4199,4199,"Bathymaster_caeruleofasciatus","Bathymaster caeruleofasciatus",279415
"4200",4200,4200,"Rathbunella_hypoplecta","Rathbunella hypoplecta",282556
"4201",4201,4201,"Zaniolepis_frenata","Zaniolepis frenata",283208
"4202",4202,4202,"Zaniolepis_latipinnis","Zaniolepis latipinnis",283209
"4203",4203,4203,"Oxylebius_pictus","Oxylebius pictus",240743
"4204",4204,4204,"Pungitius_sinensis","Pungitius sinensis",272522
"4205",4205,4205,"Pungitius_pungitius","Pungitius pungitius",126507
"4206",4206,4206,"Culaea_inconstans","Culaea inconstans",567530
"4207",4207,4207,"Apeltes_quadracus","Apeltes quadracus",159436
"4208",4208,4208,"Spinachia_spinachia","Spinachia spinachia",126508
"4209",4209,4209,"Gasterosteus_wheatlandi","Gasterosteus wheatlandi",159437
"4210",4210,4210,"Gasterosteus_aculeatus","Gasterosteus aculeatus",126505
"4211",4211,4211,"Aulichthys_japonicus","Aulichthys japonicus",279833
"4212",4212,4212,"Hypoptychus_dybowskii","Hypoptychus dybowskii",281124
"4213",4213,4213,"Aulorhynchus_flavidus","Aulorhynchus flavidus",279839
"4214",4214,4214,"Anoplopoma_fimbria","Anoplopoma fimbria",159463
"4215",4215,4215,"Erilepis_zonifer","Erilepis zonifer",280700
"4216",4216,4216,"Lepidotrigla_papilio","Lepidotrigla papilio",274911
"4217",4217,4217,"Lepidotrigla_spinosa","Lepidotrigla spinosa",274919
"4218",4218,4218,"Lepidotrigla_argus","Lepidotrigla argus",274883
"4219",4219,4219,"Lepidotrigla_grandis","Lepidotrigla grandis",274891
"4220",4220,4220,"Lepidotrigla_cavillone","Lepidotrigla cavillone",127264
"4221",4221,4221,"Lepidotrigla_dieuzeidei","Lepidotrigla dieuzeidei",127265
"4222",4222,4222,"Lepidotrigla_multispinosa","Lepidotrigla multispinosa",218128
"4223",4223,4223,"Lepidotrigla_faurei","Lepidotrigla faurei",218123
"4224",4224,4224,"Lepidotrigla_longimana","Lepidotrigla longimana",274901
"4225",4225,4225,"Lepidotrigla_vanessa","Lepidotrigla vanessa",274921
"4226",4226,4226,"Lepidotrigla_mulhalli","Lepidotrigla mulhalli",274907
"4227",4227,4227,"Lepidotrigla_microptera","Lepidotrigla microptera",274905
"4228",4228,4228,"Chelidonichthys_obscurus","Chelidonichthys obscurus",127263
"4229",4229,4229,"Chelidonichthys_queketti","Chelidonichthys queketti",218121
"4230",4230,4230,"Trigloporus_lastoviza","Trigloporus lastoviza",154462
"4231",4231,4231,"Eutrigla_gurnardus","Eutrigla gurnardus",150637
"4232",4232,4232,"Chelidonichthys_cuculus","Chelidonichthys cuculus",127259
"4233",4233,4233,"Chelidonichthys_spinosus","Chelidonichthys spinosus",274878
"4234",4234,4234,"Chelidonichthys_kumu","Chelidonichthys kumu",218122
"4235",4235,4235,"Chelidonichthys_capensis","Chelidonichthys capensis",218120
"4236",4236,4236,"Chelidonichthys_lucerna","Chelidonichthys lucerna",127262
"4237",4237,4237,"Trigla_lyra","Trigla lyra",127266
"4238",4238,4238,"Prionotus_stephanophrys","Prionotus stephanophrys",276291
"4239",4239,4239,"Prionotus_punctatus","Prionotus punctatus",276288
"4240",4240,4240,"Prionotus_evolans","Prionotus evolans",159572
"4241",4241,4241,"Bellator_xenisma","Bellator xenisma",276277
"4242",4242,4242,"Prionotus_scitulus","Prionotus scitulus",159575
"4243",4243,4243,"Prionotus_ophryas","Prionotus ophryas",159573
"4244",4244,4244,"Prionotus_carolinus","Prionotus carolinus",159571
"4245",4245,4245,"Bellator_militaris","Bellator militaris",159568
"4246",4246,4246,"Peristedion_gracile","Peristedion gracile",159548
"4247",4247,4247,"Peristedion_truncatum","Peristedion truncatum",159552
"4248",4248,4248,"Peristedion_miniatum","Peristedion miniatum",159550
"4249",4249,4249,"Peristedion_ecuadorense","Peristedion ecuadorense",274639
"4250",4250,4250,"Peristedion_cataphractum","Peristedion cataphractum",127233
"4251",4251,4251,"Peristedion_weberi","Peristedion weberi",215622
"4252",4252,4252,"Satyrichthys_laticeps","Satyrichthys laticeps",1011966
"4253",4253,4253,"Scalicus_amiscus","Scalicus amiscus",1018635
"4254",4254,4254,"Gargariscus_prionocephalus","Gargariscus prionocephalus",280815
"4255",4255,4255,"Sebastes_oculatus","Sebastes oculatus",274829
"4256",4256,4256,"Sebastes_capensis","Sebastes capensis",221446
"4257",4257,4257,"Sebastes_constellatus","Sebastes constellatus",274783
"4258",4258,4258,"Sebastes_lentiginosus","Sebastes lentiginosus",274811
"4259",4259,4259,"Sebastes_umbrosus","Sebastes umbrosus",274862
"4260",4260,4260,"Sebastes_exsul","Sebastes exsul",274793
"4261",4261,4261,"Sebastes_spinorbis","Sebastes spinorbis",274856
"4262",4262,4262,"Sebastes_notius","Sebastes notius",274827
"4263",4263,4263,"Sebastes_eos","Sebastes eos",274792
"4264",4264,4264,"Sebastes_chlorostictus","Sebastes chlorostictus",274781
"4265",4265,4265,"Sebastes_rosenblatti","Sebastes rosenblatti",274842
"4266",4266,4266,"Sebastes_simulator","Sebastes simulator",274854
"4267",4267,4267,"Sebastes_ensifer","Sebastes ensifer",274790
"4268",4268,4268,"Sebastes_helvomaculatus","Sebastes helvomaculatus",274799
"4269",4269,4269,"Sebastes_nigrocinctus","Sebastes nigrocinctus",274825
"4270",4270,4270,"Sebastes_rubrivinctus","Sebastes rubrivinctus",274845
"4271",4271,4271,"Sebastes_serriceps","Sebastes serriceps",274853
"4272",4272,4272,"Sebastes_babcocki","Sebastes babcocki",274775
"4273",4273,4273,"Sebastes_rufinanus","Sebastes rufinanus",274846
"4274",4274,4274,"Sebastes_moseri","Sebastes moseri",274822
"4275",4275,4275,"Sebastes_hopkinsi","Sebastes hopkinsi",274800
"4276",4276,4276,"Sebastes_ovalis","Sebastes ovalis",274830
"4277",4277,4277,"Sebastes_rufus","Sebastes rufus",274847
"4278",4278,4278,"Sebastes_melanops","Sebastes melanops",274817
"4279",4279,4279,"Sebastes_serranoides","Sebastes serranoides",274852
"4280",4280,4280,"Sebastes_flavidus","Sebastes flavidus",274795
"4281",4281,4281,"Sebastes_mystinus","Sebastes mystinus",274823
"4282",4282,4282,"Sebastes_entomelas","Sebastes entomelas",274791
"4283",4283,4283,"Sebastes_paucispinis","Sebastes paucispinis",274833
"4284",4284,4284,"Sebastes_jordani","Sebastes jordani",274806
"4285",4285,4285,"Sebastes_miniatus","Sebastes miniatus",274820
"4286",4286,4286,"Sebastes_pinniger","Sebastes pinniger",274836
"4287",4287,4287,"Sebastes_rastrelliger","Sebastes rastrelliger",274839
"4288",4288,4288,"Sebastes_auriculatus","Sebastes auriculatus",274773
"4289",4289,4289,"Sebastes_dallii","Sebastes dallii",274786
"4290",4290,4290,"Sebastes_nebulosus","Sebastes nebulosus",274824
"4291",4291,4291,"Sebastes_atrovirens","Sebastes atrovirens",274772
"4292",4292,4292,"Sebastes_carnatus","Sebastes carnatus",274779
"4293",4293,4293,"Sebastes_chrysomelas","Sebastes chrysomelas",240737
"4294",4294,4294,"Sebastes_caurinus","Sebastes caurinus",274780
"4295",4295,4295,"Sebastes_maliger","Sebastes maliger",274815
"4296",4296,4296,"Sebastes_saxicola","Sebastes saxicola",274848
"4297",4297,4297,"Sebastes_semicinctus","Sebastes semicinctus",274851
"4298",4298,4298,"Sebastes_elongatus","Sebastes elongatus",274788
"4299",4299,4299,"Sebastes_sinensis","Sebastes sinensis",274855
"4300",4300,4300,"Sebastes_cortezi","Sebastes cortezi",274784
"4301",4301,4301,"Sebastes_peduncularis","Sebastes peduncularis",274834
"4302",4302,4302,"Sebastes_melanosema","Sebastes melanosema",274818
"4303",4303,4303,"Sebastes_diploproa","Sebastes diploproa",274787
"4304",4304,4304,"Sebastes_aurora","Sebastes aurora",274774
