source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path,study_citation
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Kaperangus microlepis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Capart, A. (1959). Copépodes parasites. <em>Résultats Scientifiques de l'Expédition Océanographique Belge dans les Eaux Côtieres Afrricaines de l'Atlantique Sud (1948-1949). Institut Royale des Sciences Naturelles de Belgique.</em> 3(5):59-126, figs. 1-37"
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Kaperangus microlepis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Boops boops,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Cordero del Campillo, M. (ed.). (1978). Indice-catálogo de zooparásitos ibéricos. 5. Acantocefalos. 6. Anelidos. 7. Crustaceos. 8. Malofagos. Universidad de Oviedo, León, Spain 1-65, map. (Crustaceos: 29-36). (Addition)."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Diplodus vulgaris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Cordero del Campillo, M. (ed.). (1978). Indice-catálogo de zooparásitos ibéricos. 5. Acantocefalos. 6. Anelidos. 7. Crustaceos. 8. Malofagos. Universidad de Oviedo, León, Spain 1-65, map. (Crustaceos: 29-36). (Addition)."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Pagellus erythrinus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Cordero del Campillo, M. (ed.). (1978). Indice-catálogo de zooparásitos ibéricos. 5. Acantocefalos. 6. Anelidos. 7. Crustaceos. 8. Malofagos. Universidad de Oviedo, León, Spain 1-65, map. (Crustaceos: 29-36). (Addition)."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Mullus barbatus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Cordero del Campillo, M. (ed.). (1978). Indice-catálogo de zooparásitos ibéricos. 5. Acantocefalos. 6. Anelidos. 7. Crustaceos. 8. Malofagos. Universidad de Oviedo, León, Spain 1-65, map. (Crustaceos: 29-36). (Addition)."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Pagellus bogaraveo,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Gooding, R.U. (1957). On some Copepoda from Plymouth, mainly associated with invertebrates, including three new species. Journal of the Marine Biological Association of the United Kingdom 36:195-221, figs. 1-6."
AphiaID:745880,Peniculus fistula fistula,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Peniculus | Peniculus fistula fistula,adult,ectoparasitic,AphiaID:AphiaID:745880,Pagellus erythrinus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Peniculus  |  Peniculus fistula fistula,"Gooding, R.U. (1957). On some Copepoda from Plymouth, mainly associated with invertebrates, including three new species. Journal of the Marine Biological Association of the United Kingdom 36:195-221, figs. 1-6."
AphiaID:135998,Pennella balaenoptera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella balaenoptera,adult,ectoparasitic,AphiaID:AphiaID:135998,Balaenoptera musculus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella balaenoptera,"Measures, L.N. (1993). Annotated list of metazoan parasites reported from the blue whale, Balaenoptera musculus. Journal of the Helminthological Society of Washington 60(1):62-66, tab. 1. Meneghetti, F., P.M. Bisot, M. Gervelli, A. Comaschi Scaramuzza & B"
AphiaID:135998,Pennella balaenoptera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella balaenoptera,adult,ectoparasitic,AphiaID:AphiaID:135998,Balaenoptera musculus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella balaenoptera,"Beneden, P.J. Van. (1870). Les Cétacés, leurs commensaux et leurs parasites. Bulletin de l'Académie Royale de Belgique 29(2):347-368."
AphiaID:135998,Pennella balaenoptera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella balaenoptera,adult,ectoparasitic,AphiaID:AphiaID:135998,Balaenoptera musculus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella balaenoptera,"Brian, A. (1944). Copépodos parasitos de peces y cetaceos del Museo Argentino de Ciencias naturales. Anales del Museo Nacional de Buenos Aires 41:193-220, pls. 1-10. (vii-1944)"
AphiaID:135998,Pennella balaenoptera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella balaenoptera,adult,ectoparasitic,AphiaID:AphiaID:135998,Balaenoptera musculus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella balaenoptera,"Anthony, R. & L. Calvet. (1905). Recherches faites sur le Cétacé capturé à Cette le 6 octobre 1904 (Balaenoptera physalus (Linné)). Bulletin de la Société Philomathique de Paris (9)7:75-85, figs. 1-3."
AphiaID:135998,Pennella balaenoptera,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella balaenoptera,adult,ectoparasitic,AphiaID:AphiaID:135998,Kogia breviceps,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella balaenoptera,"Zeng, Q.H. & Y.J. Lin. (2023). New records of parasitic copepod (Crustacea, Siphonostomatoida, Pennellidae) found on the body surface of two cetacean species in China. <em>Biodiversity Data Journal.</em> 11:1-11.  e98914 . Feb 2023."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Naucrates ductor,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Tibbo, S.N., L.R. Doy & W.F. Doucet. (1961). The swordfish (Xiphias gladius), its life history and economic importance in the northwest Atlantic. <em>Bulletin of the Fisheries Research Board of Canada.</em> 130:i-vi, 1-47, figs. 1-24, tabs. 1-7. (Parasite"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Kajikia albida,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Hogans, W.E. (2017). Review of Pennella Oken, 1816 ( Copepoda: Pennellidae) with a description of Pennella benzi sp nov., a parasite of Escolar, Lepidocybium flavobrunneum (Pisces) in the northwest Atlantic Ocean. Zootaxa, 4244(1):1-38."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,parasitic,AphiaID:AphiaID:135999,Tetrapturus angustirostris,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Ho, J.S. & K. Nagasawa. (2001). New records of parasitic Copepoda from the offshore pelagic fishes of Japan. Bulletin of the National Research Institute of Far Seas Fisheries, Shizuoka 38:1-5. (iii.2001)"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Pollock, C.M. (1994). Pennella filosa (Copepoda) parasitic on albacore tuna, sunfish and swordfish. Irish Naturalists' Journal 24(11):473-474."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Pollock, C.M. (1994). Pennella filosa (Copepoda) parasitic on albacore tuna, sunfish and swordfish. Irish Naturalists' Journal 24(11):473-474."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"White, J.C. (1859). Report on the parasites of Orthagoriscus mola. <em>Proceedings of the Boston Society of Natural History.</em> 6:404."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Thunnus alalunga,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Krøyer, H. (1838-1840). Danmarks Fiske. <em>Copenhagen, S. Triers.</em> 1: i-cii, 1-616."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Makaira mazara,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Ho, J.S. & K. Nagasawa. (2001). Implication of the occurrence of chalimus larvae (Copepoda, Caligidae) on the larvae of Maurolicus muelleri (Pisces, Sternoptychidae) in the Sea of Japan. Bulletin of the National Research Institute of Far Seas Fisheries, S"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Remora remora,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Hogans, W.E., J. Brattey & T.R. Hurlbut. (1985). Pennella filosa and Pennella instructa (Copepoda: Pennellidae) on swordfish (Xiphias gladius L.) from the northwest Atlantic Ocean. Journal of Parasitology 71(1):111-112. (ii-1985)"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Hirundichthys rondeletii,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Causey, D.L. (1955). Parasitic Copepoda from Gulf of Mexico fish. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 9:1-19, figs. 1-16. (15-xii-1955)."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Xiphias gladius,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Amorim, A.F. de & C.A. Arfelli. (1984). Estudo biológico pesqueiro do espadarte, Xiphias gladius Linnaeus 1758, no sudeste do sul do Brasil (1971 a 1981). Boletim do Instituto de Pesca, Sao Paulo 11:35-62."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola alexandrini,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Atria, G. (1967). Un ectoparásito del pez luna (Mola ramsayi, Giglioli). Pennella cf. filosa L. (Crustacea, Copepoda). <em>Noticiario Mensual del Museo Nacional de Historia Natural, Santiago, Chile.</em> 11(131):3-5, fig. 1. (vi-1967)."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Hogans, W.E. (1987). Description of Pennella filosa L. (Copepoda: Pennellidae) on the ocean sunfish (Mola mola L.) in the Bay of Fundy. Bulletin of Marine Science 40(1):56-62, figs. 1-8. (i.1987)"
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Mola mola,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Brunel, P., Bosse, L. & Lamarche, G. (1998). Catalogue of the marine invertebrates of the estuary and Gulf of St. Lawrence. <em>Canadian Special Publication of Fisheries and Aquatic Sciences, 126.</em> 405 pp."
AphiaID:135999,Pennella filosa,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella filosa,adult,ectoparasitic,AphiaID:AphiaID:135999,Kajikia audax,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Pennellidae  |  Pennella  |  Pennella filosa,"Benz, G.W. (2005). Taxonomic status of Penicillus Kumar et Hameed, 1993 and its only species, P. indicus Kumar et Hameed, 1993 (Pennellidae, Siphonostomatoida, Copepoda). Acta Ichthyologica et Piscatoria 35(2):139-145."
